fiche_id,source_file,page_key,document_type,match_tier,match_score,client_score,address_score,client_raw,address_raw,client_gold,address_gold,full_name_gold,maintenance_number,date_raw,time_raw,service_date,service_time,technician_name,sav_numbers,service_types_active,controle_diffuseur_recharge,recharge_bouteille_effectuee,probleme_rencontree_raw,probleme_rencontree_code,solution_proposee,satisfied_service,parfum_bien_diffuse,signature_present
Aromair_01_01:page_1:014880,aromair_01_01__page_1__014880.json,page_1,client_maintenance_form,review,0.677,0.615,0.769,Mare DRIPI,SOUICRA,Maison Mme Dridi,Soukra,Maison Mme Dridi Soukra,014880,06/11/25,11H45,2025-11-06,11:45:00,BAMI,"[""99 289 544"", ""99 289 543""]","[""visite""]","[{""model_diffuseur_raw"": ""Astree"", ""model_diffuseur"": ""Astree"", ""emplacement"": ""Salon"", ""reference_diffuseur_raw"": ""CPM"", ""reference_diffuseur"": ""CPM"", ""nom_parfum"": null, ""reference_bouteille_raw"": ""S"", ""reference_bouteille"": ""Simple (S)"", ""qte_parfum_existante_raw"": ""80"", ""qte_parfum_existante"": 80, ""qualite_diffusion"": ""PP"", ""fuite"": ""N"", ""en_marche_arret"": ""M"", ""frequence_diffusion_existante"": ""Manuel"", ""plage_horaire_diffusion"": null, ""motif_arret"": ""BOUCILLAGE""}]",[],BTL Bouclée / DBL ECHANTILLON,,,,,False
Aromair_01_01:page_1:014940,aromair_01_01__page_1__014940.json,page_1,client_maintenance_form,exact,1.0,1.0,1.0,BUSINESS Hotel,Tunis,Business Hotel,Tunis,Business Hotel  Tunis,014940,03/02/25,18H30,2025-02-03,18:30:00,,"[""99 289 544"", ""99 289 543""]","[""visite""]","[{""model_diffuseur_raw"": ""AR300"", ""model_diffuseur"": ""Aromair100"", ""emplacement"": ""reception"", ""reference_diffuseur_raw"": ""BT"", ""reference_diffuseur"": ""BT"", ""nom_parfum"": null, ""reference_bouteille_raw"": ""S"", ""reference_bouteille"": ""Simple (S)"", ""qte_parfum_existante_raw"": ""O"", ""qte_parfum_existante"": 0, ""qualite_diffusion"": ""B"", ""fuite"": ""N"", ""en_marche_arret"": ""M"", ""frequence_diffusion_existante"": ""5/10"", ""plage_horaire_diffusion"": ""7-12 / 17-20"", ""motif_arret"": null}]","[{""ml"": 300, ""parfum"": null, ""reference_bouteille_raw"": ""S"", ""reference_bouteille"": ""Simple (S)"", ""frequence_diffusion"": ""5/10"", ""plage_horaire_fonctionnement"": ""7-12 / 17-20"", ""emplacement"": ""reception""}]",LIV 300ML,LIV,,,,False
Aromair_01_01:page_20:014896,aromair_01_01__page_20__014896.json,page_20,client_maintenance_form,review,0.6,1.0,0.0,Business Hotel,,Business Hotel,Tunis,Business Hotel Tunis,014896,09/11/25,,2025-11-09,,,"[""99 289 544"", ""99 289 543""]","[""visite""]","[{""model_diffuseur_raw"": ""Zoephine"", ""model_diffuseur"": null, ""emplacement"": ""reception"", ""reference_diffuseur_raw"": ""Bleu"", ""reference_diffuseur"": null, ""nom_parfum"": ""RG"", ""reference_bouteille_raw"": ""S"", ""reference_bouteille"": ""Simple (S)"", ""qte_parfum_existante_raw"": null, ""qte_parfum_existante"": null, ""qualite_diffusion"": ""B"", ""fuite"": ""N"", ""en_marche_arret"": ""M"", ""frequence_diffusion_existante"": ""5/10"", ""plage_horaire_diffusion"": ""7H/17H"", ""motif_arret"": null}, {""model_diffuseur_raw"": ""Nitree"", ""model_diffuseur"": ""Astree"", ""emplacement"": ""\""+2\"""", ""reference_diffuseur_raw"": ""Bleu"", ""reference_diffuseur"": null, ""nom_parfum"": ""FW"", ""reference_bouteille_raw"": ""S"", ""reference_bouteille"": ""Simple (S)"", ""qte_parfum_existante_raw"": ""35"", ""qte_parfum_existante"": 35, ""qualite_diffusion"": ""B"", ""fuite"": ""N"", ""en_marche_arret"": ""M"", ""frequence_diffusion_existante"": ""5/10"", ""plage_horaire_diffusion"": ""12H/19H"", ""motif_arret"": null}, {""model_diffuseur_raw"": ""+3"", ""model_diffuseur"": null, ""emplacement"": ""+3"", ""reference_diffuseur_raw"": null, ""reference_diffuseur"": null, ""nom_parfum"": null, ""reference_bouteille_raw"": ""S"", ""reference_bouteille"": ""Simple (S)"", ""qte_parfum_existante_raw"": ""O"", ""qte_parfum_existante"": 0, ""qualite_diffusion"": ""N"", ""fuite"": ""N"", ""en_marche_arret"": ""M"", ""frequence_diffusion_existante"": null, ""plage_horaire_diffusion"": null, ""motif_arret"": null}, {""model_diffuseur_raw"": ""+4"", ""model_diffuseur"": null, ""emplacement"": ""+4"", ""reference_diffuseur_raw"": null, ""reference_diffuseur"": null, ""nom_parfum"": null, ""reference_bouteille_raw"": ""S"", ""reference_bouteille"": ""Simple (S)"", ""qte_parfum_existante_raw"": ""O"", ""qte_parfum_existante"": 0, ""qualite_diffusion"": ""N"", ""fuite"": ""N"", ""en_marche_arret"": ""M"", ""frequence_diffusion_existante"": null, ""plage_horaire_diffusion"": null, ""motif_arret"": null}, {""model_diffuseur_raw"": ""+5"", ""model_diffuseur"": null, ""emplacement"": ""+5"", ""reference_diffuseur_raw"": null, ""reference_diffuseur"": null, ""nom_parfum"": null, ""reference_bouteille_raw"": ""S"", ""reference_bouteille"": ""Simple (S)"", ""qte_parfum_existante_raw"": ""O"", ""qte_parfum_existante"": 0, ""qualite_diffusion"": ""N"", ""fuite"": ""N"", ""en_marche_arret"": ""M"", ""frequence_diffusion_existante"": null, ""plage_horaire_diffusion"": null, ""motif_arret"": null}]","[{""ml"": 300, ""parfum"": ""RG"", ""reference_bouteille_raw"": ""S"", ""reference_bouteille"": ""Simple (S)"", ""frequence_diffusion"": ""5/10"", ""plage_horaire_fonctionnement"": ""7H -> 17H"", ""emplacement"": ""reception""}, {""ml"": 200, ""parfum"": ""FW"", ""reference_bouteille_raw"": ""S"", ""reference_bouteille"": ""Simple (S)"", ""frequence_diffusion"": null, ""plage_horaire_fonctionnement"": null, ""emplacement"": ""\""+2\""""}, {""ml"": 300, ""parfum"": null, ""reference_bouteille_raw"": ""S"", ""reference_bouteille"": ""Simple (S)"", ""frequence_diffusion"": null, ""plage_horaire_fonctionnement"": null, ""emplacement"": ""+3""}, {""ml"": 300, ""parfum"": null, ""reference_bouteille_raw"": ""S"", ""reference_bouteille"": ""Simple (S)"", ""frequence_diffusion"": null, ""plage_horaire_fonctionnement"": null, ""emplacement"": ""+4""}, {""ml"": 300, ""parfum"": null, ""reference_bouteille_raw"": ""S"", ""reference_bouteille"": ""Simple (S)"", ""frequence_diffusion"": null, ""plage_horaire_fonctionnement"": null, ""emplacement"": ""+5""}]",LIV 5 x 300ml / changer fan reception,LIV,,,,True
Aromair_01_01:page_2:014879,aromair_01_01__page_2__014879.json,page_2,client_maintenance_form,review,0.74,0.9,0.5,Ambiance D'Autrefois Sousse,Soukra,Ambiance D'Autrefois,Sousse,Ambiance D'Autrefois Sousse,014879,02/11/25,11H45,2025-11-02,11:45:00,PENETRA,"[""99 289 544"", ""99 289 543""]","[""visite""]","[{""model_diffuseur_raw"": ""ASTRA"", ""model_diffuseur"": ""Astree"", ""emplacement"": null, ""reference_diffuseur_raw"": ""BT"", ""reference_diffuseur"": ""BT"", ""nom_parfum"": null, ""reference_bouteille_raw"": ""S"", ""reference_bouteille"": ""Simple (S)"", ""qte_parfum_existante_raw"": ""O"", ""qte_parfum_existante"": 0, ""qualite_diffusion"": ""N"", ""fuite"": ""N"", ""en_marche_arret"": ""M"", ""frequence_diffusion_existante"": ""5/6"", ""plage_horaire_diffusion"": ""MANUEL"", ""motif_arret"": null}]","[{""ml"": 300, ""parfum"": null, ""reference_bouteille_raw"": ""S"", ""reference_bouteille"": ""Simple (S)"", ""frequence_diffusion"": ""5/6"", ""plage_horaire_fonctionnement"": ""MANUEL"", ""emplacement"": null}]",LIV SOONE,LIV,,,,True
Aromair_01_01:page_3:014883,aromair_01_01__page_3__014883.json,page_3,client_maintenance_form,review,0.54,0.828,0.0,RENAULT TAPACKS,,Renault Trucks,La Goulette,Renault Trucks La Goulette,014883,06/11/25,15H30,2025-11-06,15:30:00,,"[""99 289 544"", ""99 289 543""]","[""visite""]",[],[],AJOUT SILENCIEUX,,,,,False
Aromair_01_01:page_3:014944,aromair_01_01__page_3__014944.json,page_3,client_maintenance_form,good,0.945,0.909,1.0,Paloma,Soukra,Palma,Soukra,Palma  Soukra,014944,01/02/25,13H10,2025-02-01,13:10:00,,"[""99 289 544"", ""99 289 543""]","[""livraison""]","[{""model_diffuseur_raw"": ""ASTREE"", ""model_diffuseur"": ""Astree"", ""emplacement"": ""Bureau"", ""reference_diffuseur_raw"": ""BT"", ""reference_diffuseur"": ""BT"", ""nom_parfum"": null, ""reference_bouteille_raw"": ""S"", ""reference_bouteille"": ""Simple (S)"", ""qte_parfum_existante_raw"": ""O"", ""qte_parfum_existante"": 0, ""qualite_diffusion"": ""B"", ""fuite"": ""N"", ""en_marche_arret"": ""M"", ""frequence_diffusion_existante"": ""5-10"", ""plage_horaire_diffusion"": ""10-18H"", ""motif_arret"": null}]","[{""ml"": 300, ""parfum"": null, ""reference_bouteille_raw"": ""S"", ""reference_bouteille"": ""Simple (S)"", ""frequence_diffusion"": ""5-10"", ""plage_horaire_fonctionnement"": ""10-18H"", ""emplacement"": ""Bureau""}]",Livraison 300ml,LIV,,,,False
Aromair_01_01:page_5:014881,aromair_01_01__page_5__014881.json,page_5,client_maintenance_form,good,0.867,1.0,0.667,SOGEPLAN,RADJED,Sogeplan,Raoued,Sogeplan  Raoued,014881,10/11/25,24H50,2025-11-10,,,"[""99 289 544"", ""99 289 543""]","[""visite""]","[{""model_diffuseur_raw"": ""RECUPERATION diffuseur"", ""model_diffuseur"": null, ""emplacement"": null, ""reference_diffuseur_raw"": null, ""reference_diffuseur"": null, ""nom_parfum"": null, ""reference_bouteille_raw"": null, ""reference_bouteille"": null, ""qte_parfum_existante_raw"": null, ""qte_parfum_existante"": null, ""qualite_diffusion"": null, ""fuite"": null, ""en_marche_arret"": null, ""frequence_diffusion_existante"": null, ""plage_horaire_diffusion"": null, ""motif_arret"": null}, {""model_diffuseur_raw"": ""L'Aroma + 1 Iceberg"", ""model_diffuseur"": ""Iceberg"", ""emplacement"": null, ""reference_diffuseur_raw"": null, ""reference_diffuseur"": null, ""nom_parfum"": null, ""reference_bouteille_raw"": null, ""reference_bouteille"": null, ""qte_parfum_existante_raw"": null, ""qte_parfum_existante"": null, ""qualite_diffusion"": null, ""fuite"": null, ""en_marche_arret"": null, ""frequence_diffusion_existante"": null, ""plage_horaire_diffusion"": null, ""motif_arret"": null}]",[],ARRET CONTRAT,,,,,True
Aromair_01_01:page_5:014945,aromair_01_01__page_5__014945.json,page_5,client_maintenance_form,review,0.8,0.667,1.0,OREEDO D1+CDS,Charguia,Ooredoo DSC,Charguia,Ooredoo DSC Charguia,014945,01/02/25,13H55,2025-02-01,13:55:00,B.R,"[""99 289 544"", ""99 289 543""]","[""livraison""]","[{""model_diffuseur_raw"": ""Zee300"", ""model_diffuseur"": ""Zee300"", ""emplacement"": ""DT"", ""reference_diffuseur_raw"": ""BT"", ""reference_diffuseur"": ""BT"", ""nom_parfum"": ""FM"", ""reference_bouteille_raw"": ""V"", ""reference_bouteille"": ""Vrag (V)"", ""qte_parfum_existante_raw"": ""186"", ""qte_parfum_existante"": 186, ""qualite_diffusion"": ""B"", ""fuite"": ""N"", ""en_marche_arret"": ""M"", ""frequence_diffusion_existante"": null, ""plage_horaire_diffusion"": ""8H/16H"", ""motif_arret"": null}, {""model_diffuseur_raw"": ""Zee300"", ""model_diffuseur"": ""Zee300"", ""emplacement"": ""BDS"", ""reference_diffuseur_raw"": ""BT"", ""reference_diffuseur"": ""BT"", ""nom_parfum"": ""FM"", ""reference_bouteille_raw"": ""V"", ""reference_bouteille"": ""Vrag (V)"", ""qte_parfum_existante_raw"": ""107"", ""qte_parfum_existante"": 107, ""qualite_diffusion"": ""B"", ""fuite"": ""N"", ""en_marche_arret"": ""M"", ""frequence_diffusion_existante"": null, ""plage_horaire_diffusion"": null, ""motif_arret"": null}]","[{""ml"": 300, ""parfum"": ""FM"", ""reference_bouteille_raw"": ""V"", ""reference_bouteille"": ""Vrag (V)"", ""frequence_diffusion"": ""1-6"", ""plage_horaire_fonctionnement"": ""07H/17H"", ""emplacement"": ""DT""}, {""ml"": 300, ""parfum"": ""FM"", ""reference_bouteille_raw"": ""V"", ""reference_bouteille"": ""Vrag (V)"", ""frequence_diffusion"": ""1-6"", ""plage_horaire_fonctionnement"": ""07H/16H"", ""emplacement"": ""CDS""}]",LIV 2 x 300 ML FM DT + CDS,LIV,,,,True
Aromair_01_01:page_6:014951,aromair_01_01__page_6__014951.json,page_6,client_maintenance_form,review,0.727,0.545,1.0,CABINET DR KHALIDI,Ariana,Dr Lobna Khaldi,Ariana,Dr Lobna Khaldi Ariana,014951,05/02/25,16H,2025-02-05,16:00:00,,"[""99 289 544"", ""99 289 543""]","[""livraison""]","[{""model_diffuseur_raw"": ""Iceberg"", ""model_diffuseur"": ""Iceberg"", ""emplacement"": ""salle d'attente"", ""reference_diffuseur_raw"": ""CPM"", ""reference_diffuseur"": ""CPM"", ""nom_parfum"": null, ""reference_bouteille_raw"": ""S"", ""reference_bouteille"": ""Simple (S)"", ""qte_parfum_existante_raw"": ""29"", ""qte_parfum_existante"": 29, ""qualite_diffusion"": ""R"", ""fuite"": ""N"", ""en_marche_arret"": ""M"", ""frequence_diffusion_existante"": ""5/10"", ""plage_horaire_diffusion"": ""Manuel"", ""motif_arret"": null}]","[{""ml"": 600, ""parfum"": null, ""reference_bouteille_raw"": ""S"", ""reference_bouteille"": ""Simple (S)"", ""frequence_diffusion"": null, ""plage_horaire_fonctionnement"": null, ""emplacement"": ""salle d'attente""}]",Livraison 600ml,LIV,,,,False
Aromair_01_01:page_7:014897,aromair_01_01__page_7__014897.json,page_7,client_maintenance_form,review,0.803,0.783,0.833,Menbb Fekih,Soukna,Meuble Fekih,Soukra,Meuble Fekih Soukra,014897,13/11/25,,2025-11-13,,A. CHAMMOUN,"[""99 289 544"", ""99 289 543""]","[""visite""]",[],"[{""ml"": 300, ""parfum"": null, ""reference_bouteille_raw"": null, ""reference_bouteille"": null, ""frequence_diffusion"": null, ""plage_horaire_fonctionnement"": null, ""emplacement"": null}]",LIV M. CHAMMOUN,LIV,,,,False
Aromair_01_01:page_7:014946,aromair_01_01__page_7__014946.json,page_7,client_maintenance_form,good,0.855,0.759,1.0,PH. VICTORIA,Lac1,Pharmacie Victoria,Lac1,Pharmacie Victoria Lac1,014946,04/02/25,15H20,2025-02-04,15:20:00,,"[""99 289 544"", ""99 289 543""]","[""livraison"", ""visite""]","[{""model_diffuseur_raw"": ""RECUPERATION DIFFUSEUR POUR DIAGNOSTIC"", ""model_diffuseur"": null, ""emplacement"": null, ""reference_diffuseur_raw"": null, ""reference_diffuseur"": null, ""nom_parfum"": null, ""reference_bouteille_raw"": null, ""reference_bouteille"": null, ""qte_parfum_existante_raw"": null, ""qte_parfum_existante"": null, ""qualite_diffusion"": null, ""fuite"": null, ""en_marche_arret"": null, ""frequence_diffusion_existante"": null, ""plage_horaire_diffusion"": null, ""motif_arret"": null}, {""model_diffuseur_raw"": ""1 BT STOCK"", ""model_diffuseur"": null, ""emplacement"": null, ""reference_diffuseur_raw"": null, ""reference_diffuseur"": null, ""nom_parfum"": null, ""reference_bouteille_raw"": null, ""reference_bouteille"": null, ""qte_parfum_existante_raw"": null, ""qte_parfum_existante"": null, ""qualite_diffusion"": null, ""fuite"": null, ""en_marche_arret"": null, ""frequence_diffusion_existante"": null, ""plage_horaire_diffusion"": null, ""motif_arret"": null}]",[],,,,,,True
Aromair_01_01:page_8:014892,aromair_01_01__page_8__014892.json,page_8,client_maintenance_form,review,0.54,0.5,0.6,Emis FAZAH,MARCH CANDIBOUS,Labo Farah,Riadh Landalous,Labo Farah Riadh Landalous,014892,08/11/25,14H44,2025-11-08,14:44:00,,"[""99 289 544"", ""99 289 543""]","[""visite""]","[{""model_diffuseur_raw"": ""RECUPERATION"", ""model_diffuseur"": null, ""emplacement"": null, ""reference_diffuseur_raw"": null, ""reference_diffuseur"": null, ""nom_parfum"": null, ""reference_bouteille_raw"": null, ""reference_bouteille"": null, ""qte_parfum_existante_raw"": null, ""qte_parfum_existante"": null, ""qualite_diffusion"": null, ""fuite"": null, ""en_marche_arret"": null, ""frequence_diffusion_existante"": null, ""plage_horaire_diffusion"": null, ""motif_arret"": null}, {""model_diffuseur_raw"": ""PAZUS NEVOUI"", ""model_diffuseur"": null, ""emplacement"": null, ""reference_diffuseur_raw"": null, ""reference_diffuseur"": null, ""nom_parfum"": ""NER (N)"", ""reference_bouteille_raw"": null, ""reference_bouteille"": null, ""qte_parfum_existante_raw"": null, ""qte_parfum_existante"": null, ""qualite_diffusion"": null, ""fuite"": null, ""en_marche_arret"": null, ""frequence_diffusion_existante"": null, ""plage_horaire_diffusion"": null, ""motif_arret"": null}, {""model_diffuseur_raw"": ""DIFFUSEUR POUR ESSAI"", ""model_diffuseur"": null, ""emplacement"": null, ""reference_diffuseur_raw"": null, ""reference_diffuseur"": null, ""nom_parfum"": null, ""reference_bouteille_raw"": null, ""reference_bouteille"": null, ""qte_parfum_existante_raw"": null, ""qte_parfum_existante"": null, ""qualite_diffusion"": null, ""fuite"": null, ""en_marche_arret"": null, ""frequence_diffusion_existante"": null, ""plage_horaire_diffusion"": null, ""motif_arret"": null}]","[{""ml"": 300, ""parfum"": null, ""reference_bouteille_raw"": null, ""reference_bouteille"": null, ""frequence_diffusion"": null, ""plage_horaire_fonctionnement"": null, ""emplacement"": null}, {""ml"": 120, ""parfum"": ""NER (N)"", ""reference_bouteille_raw"": null, ""reference_bouteille"": null, ""frequence_diffusion"": null, ""plage_horaire_fonctionnement"": null, ""emplacement"": null}]",Recuperation NEROLI,,,,,True
Aromair_01_01:page_9:014891,aromair_01_01__page_9__014891.json,page_9,client_maintenance_form,good,0.899,0.9,0.897,LABO Fazah,Riaah Andalous,Labo Farah,Riadh Landalous,Labo Farah  Riadh Landalous,014891,08/11/25,14H30,2025-11-08,14:30:00,,"[""99 289 544"", ""99 289 543""]","[""visite""]","[{""model_diffuseur_raw"": ""AN50"", ""model_diffuseur"": null, ""emplacement"": ""ENTREE"", ""reference_diffuseur_raw"": ""Blun"", ""reference_diffuseur"": null, ""nom_parfum"": null, ""reference_bouteille_raw"": ""S"", ""reference_bouteille"": ""Simple (S)"", ""qte_parfum_existante_raw"": ""O"", ""qte_parfum_existante"": 0, ""qualite_diffusion"": null, ""fuite"": null, ""en_marche_arret"": ""M"", ""frequence_diffusion_existante"": ""4/8"", ""plage_horaire_diffusion"": ""8H30/16H30"", ""motif_arret"": null}, {""model_diffuseur_raw"": ""N"", ""model_diffuseur"": null, ""emplacement"": null, ""reference_diffuseur_raw"": null, ""reference_diffuseur"": null, ""nom_parfum"": null, ""reference_bouteille_raw"": null, ""reference_bouteille"": null, ""qte_parfum_existante_raw"": null, ""qte_parfum_existante"": null, ""qualite_diffusion"": null, ""fuite"": null, ""en_marche_arret"": null, ""frequence_diffusion_existante"": null, ""plage_horaire_diffusion"": null, ""motif_arret"": null}]","[{""ml"": 300, ""parfum"": ""PEA (P)"", ""reference_bouteille_raw"": ""S"", ""reference_bouteille"": ""Simple (S)"", ""frequence_diffusion"": ""4/8"", ""plage_horaire_fonctionnement"": ""8H30 / 16H30"", ""emplacement"": null}]",LIF diff parfum apres diag + 300ml peace,,,,,False
Aromair_01_01:page_9:014957,aromair_01_01__page_9__014957.json,page_9,client_maintenance_form,good,0.94,0.9,1.0,STIA,Ben Arous,Stia Ben Arous,Ben Arous,Stia Ben Arous Ben Arous,014957,06/02/25,14H,2025-02-06,14:00:00,,"[""99 289 544"", ""99 289 543""]","[""livraison"", ""visite""]","[{""model_diffuseur_raw"": ""Astree"", ""model_diffuseur"": ""Astree"", ""emplacement"": null, ""reference_diffuseur_raw"": null, ""reference_diffuseur"": null, ""nom_parfum"": null, ""reference_bouteille_raw"": null, ""reference_bouteille"": null, ""qte_parfum_existante_raw"": null, ""qte_parfum_existante"": null, ""qualite_diffusion"": null, ""fuite"": null, ""en_marche_arret"": null, ""frequence_diffusion_existante"": null, ""plage_horaire_diffusion"": null, ""motif_arret"": null}]","[{""ml"": 300, ""parfum"": null, ""reference_bouteille_raw"": ""S"", ""reference_bouteille"": ""Simple (S)"", ""frequence_diffusion"": null, ""plage_horaire_fonctionnement"": null, ""emplacement"": ""ENTREE""}]",Livraison 300ml FC,LIV,,,,True
Aromair_01_02:page_16:014816,aromair_01_02__page_16__014816.json,page_16,client_maintenance_form,good,0.908,1.0,0.769,DAR ZARROUK,SIDI DOUSATIO,Dar Zarrouk,Sidi Bou Said,Dar Zarrouk  Sidi Bou Said,014816,16/01/25,12H21,2025-01-16,12:21:00,,"[""99 289 544"", ""99 289 543""]","[""livraison"", ""visite""]","[{""model_diffuseur_raw"": ""Zeephir entrée"", ""model_diffuseur"": null, ""emplacement"": ""ENTREE"", ""reference_diffuseur_raw"": ""BT"", ""reference_diffuseur"": ""BT"", ""nom_parfum"": null, ""reference_bouteille_raw"": ""S"", ""reference_bouteille"": ""Simple (S)"", ""qte_parfum_existante_raw"": ""O"", ""qte_parfum_existante"": 0, ""qualite_diffusion"": ""B"", ""fuite"": ""N"", ""en_marche_arret"": ""M"", ""frequence_diffusion_existante"": ""5/10"", ""plage_horaire_diffusion"": ""12-15/18-22"", ""motif_arret"": null}, {""model_diffuseur_raw"": ""AR100 S/G"", ""model_diffuseur"": ""Aromair100"", ""emplacement"": ""ENTREE(G)"", ""reference_diffuseur_raw"": ""AFE"", ""reference_diffuseur"": null, ""nom_parfum"": null, ""reference_bouteille_raw"": ""S"", ""reference_bouteille"": ""Simple (S)"", ""qte_parfum_existante_raw"": ""98"", ""qte_parfum_existante"": 98, ""qualite_diffusion"": ""B"", ""fuite"": ""N"", ""en_marche_arret"": ""M"", ""frequence_diffusion_existante"": ""5/10"", ""plage_horaire_diffusion"": null, ""motif_arret"": null}]","[{""ml"": 300, ""parfum"": null, ""reference_bouteille_raw"": ""S"", ""reference_bouteille"": ""Simple (S)"", ""frequence_diffusion"": ""8/8"", ""plage_horaire_fonctionnement"": ""12-15"", ""emplacement"": ""ENTREE""}]",LIV 300ML JB / ZEEPHIR,LIV,diag 039/698 /495-636 / 786-688,,,True
Aromair_01_02:page_21:014803,aromair_01_02__page_21__014803.json,page_21,client_maintenance_form,exact,1.0,1.0,1.0,ORIFLAME,Lac3,Oriflame,Lac3,Oriflame  Lac3,014803,13/01/25,19H35,2025-01-13,19:35:00,BARKA B.LA,"[""99 289 544"", ""99 289 543""]","[""visite""]","[{""model_diffuseur_raw"": ""ASTREE"", ""model_diffuseur"": ""Astree"", ""emplacement"": ""ENTREE"", ""reference_diffuseur_raw"": ""CPM"", ""reference_diffuseur"": ""CPM"", ""nom_parfum"": ""RG"", ""reference_bouteille_raw"": ""S"", ""reference_bouteille"": ""Simple (S)"", ""qte_parfum_existante_raw"": ""972"", ""qte_parfum_existante"": 972, ""qualite_diffusion"": ""B"", ""fuite"": ""N"", ""en_marche_arret"": ""M"", ""frequence_diffusion_existante"": ""Manuel"", ""plage_horaire_diffusion"": null, ""motif_arret"": null}]","[{""ml"": 300, ""parfum"": null, ""reference_bouteille_raw"": ""S"", ""reference_bouteille"": ""Simple (S)"", ""frequence_diffusion"": null, ""plage_horaire_fonctionnement"": ""Manuel"", ""emplacement"": null}]",LIV 300ML FT,LIV,,,,False
Aromair_01_02:page_21:014973,aromair_01_02__page_21__014973.json,page_21,client_maintenance_form,review,0.6,1.0,0.0,Ooredoo,,Ooredoo,Charguia,Ooredoo Charguia,014973,08/02/25,12H45,2025-02-08,12:45:00,,"[""99 289 544"", ""99 289 543""]","[""livraison"", ""visite""]","[{""model_diffuseur_raw"": ""Recuperation de deux diffuseurs"", ""model_diffuseur"": null, ""emplacement"": null, ""reference_diffuseur_raw"": null, ""reference_diffuseur"": null, ""nom_parfum"": null, ""reference_bouteille_raw"": null, ""reference_bouteille"": null, ""qte_parfum_existante_raw"": null, ""qte_parfum_existante"": null, ""qualite_diffusion"": null, ""fuite"": null, ""en_marche_arret"": null, ""frequence_diffusion_existante"": null, ""plage_horaire_diffusion"": null, ""motif_arret"": null}]",[],,,,,,True
Aromair_01_02:page_22:014808,aromair_01_02__page_22__014808.json,page_22,client_maintenance_form,review,0.549,0.914,0.0,SAVEURS CARTHAGE,,Saveurs de Carthage,Jardin Carthage,Saveurs de Carthage Jardin Carthage,014808,17/01/25,13H30,2025-01-17,13:30:00,ROURTA,"[""99 289 544"", ""99 289 543""]","[""visite""]","[{""model_diffuseur_raw"": ""AR100"", ""model_diffuseur"": ""Aromair100"", ""emplacement"": ""LM"", ""reference_diffuseur_raw"": ""BT"", ""reference_diffuseur"": ""BT"", ""nom_parfum"": null, ""reference_bouteille_raw"": ""S"", ""reference_bouteille"": ""Simple (S)"", ""qte_parfum_existante_raw"": ""O"", ""qte_parfum_existante"": 0, ""qualite_diffusion"": ""N"", ""fuite"": ""N"", ""en_marche_arret"": ""M"", ""frequence_diffusion_existante"": ""8/5"", ""plage_horaire_diffusion"": ""9-11H30"", ""motif_arret"": ""15H30/17H""}]","[{""ml"": 300, ""parfum"": null, ""reference_bouteille_raw"": ""S"", ""reference_bouteille"": ""Simple (S)"", ""frequence_diffusion"": ""2/5"", ""plage_horaire_fonctionnement"": ""9-11H30 MM-M-F"", ""emplacement"": null}]",LIV 300ML Mel SC,LIV,,,,True
Aromair_01_02:page_22:014964,aromair_01_02__page_22__014964.json,page_22,client_maintenance_form,review,0.779,0.632,1.0,DT ELLOWS,Menzah6,Dr Ellouze,Menzah6,Dr Ellouze Menzah6,014964,07/02/25,12H30,2025-02-07,12:30:00,,"[""99 289 544"", ""99 289 543""]","[""livraison"", ""visite""]","[{""model_diffuseur_raw"": ""Zee300"", ""model_diffuseur"": ""Zee300"", ""emplacement"": ""ENTREE"", ""reference_diffuseur_raw"": ""BT"", ""reference_diffuseur"": ""BT"", ""nom_parfum"": null, ""reference_bouteille_raw"": ""V"", ""reference_bouteille"": ""Vrag (V)"", ""qte_parfum_existante_raw"": ""O"", ""qte_parfum_existante"": 0, ""qualite_diffusion"": ""B"", ""fuite"": ""N"", ""en_marche_arret"": ""M"", ""frequence_diffusion_existante"": ""12/16"", ""plage_horaire_diffusion"": ""9-13 / 16-19"", ""motif_arret"": null}]","[{""ml"": 300, ""parfum"": null, ""reference_bouteille_raw"": ""V"", ""reference_bouteille"": ""Vrag (V)"", ""frequence_diffusion"": ""2-4"", ""plage_horaire_fonctionnement"": ""8H-17H"", ""emplacement"": ""ENTREE""}]",Livraison 300ml DR ELLOWS,LIV,,,,True
Aromair_01_02:page_23:014971,aromair_01_02__page_23__014971.json,page_23,client_maintenance_form,good,0.903,0.933,0.857,BUY LUX,Menzah8,Buy Luxe,Menzah5,Buy Luxe  Menzah5,014971,08/02/25,12H,2025-02-08,12:00:00,,"[""99 289 544"", ""99 289 543""]","[""livraison"", ""visite""]","[{""model_diffuseur_raw"": ""ICEBERG"", ""model_diffuseur"": ""Iceberg"", ""emplacement"": ""ENTREE"", ""reference_diffuseur_raw"": ""Wifi"", ""reference_diffuseur"": ""WIFI"", ""nom_parfum"": null, ""reference_bouteille_raw"": ""S"", ""reference_bouteille"": ""Simple (S)"", ""qte_parfum_existante_raw"": ""O"", ""qte_parfum_existante"": 0, ""qualite_diffusion"": ""B"", ""fuite"": ""N"", ""en_marche_arret"": ""M"", ""frequence_diffusion_existante"": ""5-10"", ""plage_horaire_diffusion"": ""Manuel"", ""motif_arret"": null}]",[],Visite bouteille vide,,,,,True
